vn;dtprel;dtreg;dtconf;dtini;dtfine;mp;prova;laboratorio;code
122;03/04/2013;03/04/2013;03/04/2013;06/04/2013;08/04/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
122;03/04/2013;03/04/2013;03/04/2013;08/04/2013;09/04/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
1569;28/03/2013;04/04/2013;03/04/2013;09/04/2013;09/04/2013;MP 04/053 rev. 0;BVD: anticorpi anti-NS2-3;Sezione di Bergamo - Laboratorio Sierologia;1569MP 04/053 rev. 0
2981;03/04/2013;05/04/2013;05/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;04/04/2013;05/04/2013;05/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;04/04/2013;05/04/2013;05/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;03/04/2013;05/04/2013;05/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;04/04/2013;05/04/2013;05/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;03/04/2013;05/04/2013;05/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;04/04/2013;05/04/2013;05/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;04/04/2013;05/04/2013;05/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;03/04/2013;05/04/2013;05/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;04/04/2013;05/04/2013;05/04/2013;09/04/2013;09/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2227;04/04/2013;05/04/2013;05/04/2013;12/04/2013;12/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;04/04/2013;05/04/2013;05/04/2013;11/04/2013;12/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
1116;28/03/2013;29/03/2013;29/03/2013;29/03/2013;02/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;02/04/2013;02/04/2013;02/04/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;28/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;28/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;28/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;29/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;29/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;29/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;29/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;28/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;28/03/2013;02/04/2013;29/03/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;02/04/2013;02/04/2013;02/04/2013;02/04/2013;04/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;03/04/2013;03/04/2013;03/04/2013;03/04/2013;05/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;02/04/2013;03/04/2013;03/04/2013;03/04/2013;05/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;03/04/2013;03/04/2013;03/04/2013;03/04/2013;05/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;03/04/2013;03/04/2013;03/04/2013;04/04/2013;09/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;03/04/2013;03/04/2013;03/04/2013;04/04/2013;09/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;02/04/2013;03/04/2013;03/04/2013;04/04/2013;09/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;02/04/2013;03/04/2013;03/04/2013;04/04/2013;09/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;03/04/2013;03/04/2013;03/04/2013;04/04/2013;09/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;02/04/2013;03/04/2013;03/04/2013;04/04/2013;09/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;02/04/2013;03/04/2013;03/04/2013;04/04/2013;09/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;02/04/2013;03/04/2013;03/04/2013;04/04/2013;09/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;04/04/2013;05/04/2013;04/04/2013;05/04/2013;08/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
3788;04/04/2013;05/04/2013;05/04/2013;12/04/2013;12/04/2013;MP 04/107 rev. 0;Neospora caninum: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;3788MP 04/107 rev. 0
1116;04/04/2013;05/04/2013;05/04/2013;09/04/2013;11/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;04/04/2013;05/04/2013;05/04/2013;09/04/2013;11/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;04/04/2013;05/04/2013;05/04/2013;09/04/2013;11/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;04/04/2013;05/04/2013;05/04/2013;09/04/2013;11/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;04/04/2013;05/04/2013;05/04/2013;09/04/2013;11/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;04/04/2013;05/04/2013;05/04/2013;09/04/2013;11/04/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
2344;04/04/2013;05/04/2013;05/04/2013;11/04/2013;12/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2227;04/04/2013;05/04/2013;05/04/2013;12/04/2013;12/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2227;08/04/2013;08/04/2013;08/04/2013;12/04/2013;12/04/2013;MP 04/025 rev. 4;Brucella abortus: anticorpi nel latte;Sezione di Bergamo - Laboratorio Sierologia;2227MP 04/025 rev. 4
2344;08/04/2013;08/04/2013;08/04/2013;11/04/2013;12/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;Sezione di Bergamo - Laboratorio Sierologia;2344MP 04/032 rev. 4
2726;06/04/2013;08/04/2013;08/04/2013;08/04/2013;09/04/2013;MP 06/001 rev. 5;Trichinella;Sezione di Bergamo - Laboratorio Diagnostica Generale;2726MP 06/001 rev. 5
463;09/04/2013;09/04/2013;09/04/2013;09/04/2013;13/04/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
122;09/04/2013;09/04/2013;09/04/2013;12/04/2013;13/04/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
122;09/04/2013;09/04/2013;09/04/2013;12/04/2013;13/04/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2981;05/04/2013;09/04/2013;09/04/2013;11/04/2013;11/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
463;08/04/2013;09/04/2013;09/04/2013;09/04/2013;13/04/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
122;08/04/2013;09/04/2013;09/04/2013;10/04/2013;11/04/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2626;08/04/2013;09/04/2013;09/04/2013;09/04/2013;09/04/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;08/04/2013;09/04/2013;09/04/2013;09/04/2013;09/04/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;08/04/2013;09/04/2013;09/04/2013;09/04/2013;09/04/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
872;08/04/2013;09/04/2013;09/04/2013;09/04/2013;11/04/2013;MP 06/003 rev. 0;Esame parassitologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;872MP 06/003 rev. 0
2981;04/04/2013;10/04/2013;09/04/2013;11/04/2013;11/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;04/04/2013;10/04/2013;09/04/2013;11/04/2013;11/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;09/04/2013;10/04/2013;09/04/2013;11/04/2013;11/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;08/04/2013;10/04/2013;09/04/2013;11/04/2013;11/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;08/04/2013;10/04/2013;09/04/2013;11/04/2013;11/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;09/04/2013;10/04/2013;09/04/2013;11/04/2013;11/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;04/04/2013;10/04/2013;09/04/2013;11/04/2013;11/04/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
661;26/03/2013;28/03/2013;27/03/2013;29/03/2013;02/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;26/03/2013;28/03/2013;27/03/2013;29/03/2013;02/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;26/03/2013;28/03/2013;27/03/2013;28/03/2013;29/03/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;26/03/2013;28/03/2013;27/03/2013;29/03/2013;02/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;26/03/2013;28/03/2013;27/03/2013;29/03/2013;02/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
661;26/03/2013;28/03/2013;27/03/2013;29/03/2013;02/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
1067;28/03/2013;28/03/2013;28/03/2013;28/03/2013;03/04/2013;MP 01/117 rev. 0;Salmonella spp.;Sezione di Bergamo - Laboratorio Diagnostica Generale;1067MP 01/117 rev. 0
117;29/03/2013;29/03/2013;29/03/2013;03/04/2013;05/04/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
1138;29/03/2013;29/03/2013;29/03/2013;29/03/2013;08/04/2013;MP 01/121 rev. 2;Taylorella equigenitalis/CEM: agente eziologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;1138MP 01/121 rev. 2
117;28/03/2013;29/03/2013;28/03/2013;03/04/2013;05/04/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
117;29/03/2013;29/03/2013;29/03/2013;03/04/2013;05/04/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
661;27/03/2013;29/03/2013;29/03/2013;03/04/2013;06/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;29/03/2013;29/03/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;28/03/2013;29/03/2013;29/03/2013;03/04/2013;06/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;28/03/2013;29/03/2013;29/03/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;27/03/2013;29/03/2013;29/03/2013;03/04/2013;06/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;27/03/2013;29/03/2013;29/03/2013;08/04/2013;09/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;27/03/2013;29/03/2013;29/03/2013;03/04/2013;06/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;29/03/2013;02/04/2013;02/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
245;28/03/2013;02/04/2013;02/04/2013;04/04/2013;04/04/2013;MP 04/035 rev. 0;Brucellosi ovina da B. ovis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;245MP 04/035 rev. 0
1611;01/04/2013;02/04/2013;02/04/2013;03/04/2013;06/04/2013;MP 01/067 rev. 0;Esame batteriologico latte (agar sangue);Sezione di Bergamo - Laboratorio Diagnostica Generale;1611MP 01/067 rev. 0
1611;02/04/2013;02/04/2013;02/04/2013;03/04/2013;05/04/2013;MP 01/067 rev. 0;Esame batteriologico latte (agar sangue);Sezione di Bergamo - Laboratorio Diagnostica Generale;1611MP 01/067 rev. 0
117;30/03/2013;02/04/2013;02/04/2013;03/04/2013;05/04/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
117;28/03/2013;03/04/2013;02/04/2013;03/04/2013;05/04/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
208;02/04/2013;03/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
117;02/04/2013;03/04/2013;02/04/2013;03/04/2013;05/04/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
117;30/03/2013;03/04/2013;02/04/2013;03/04/2013;05/04/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
117;30/03/2013;03/04/2013;02/04/2013;03/04/2013;05/04/2013;MP 04/009 rev. 3;Anemia infettiva equina: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;117MP 04/009 rev. 3
2629;03/04/2013;03/04/2013;03/04/2013;08/04/2013;08/04/2013;Non codificato;Esame anatomopatologico animali di taglia medio-piccola;Sezione di Bergamo - Laboratorio Diagnostica Generale;2629Non codificato
2629;03/04/2013;03/04/2013;03/04/2013;05/04/2013;05/04/2013;Non codificato;Esame anatomopatologico animali di taglia medio-piccola;Sezione di Bergamo - Laboratorio Diagnostica Generale;2629Non codificato
208;02/04/2013;04/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;02/04/2013;04/04/2013;03/04/2013;05/04/2013;08/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;02/04/2013;04/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;29/03/2013;04/04/2013;03/04/2013;05/04/2013;08/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;29/03/2013;04/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;02/04/2013;04/04/2013;03/04/2013;05/04/2013;08/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;02/04/2013;04/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;03/04/2013;04/04/2013;03/04/2013;05/04/2013;08/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;03/04/2013;04/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;02/04/2013;04/04/2013;03/04/2013;05/04/2013;08/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
208;02/04/2013;04/04/2013;03/04/2013;04/04/2013;05/04/2013;MP 04/032 rev. 4;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;Sezione di Bergamo - Laboratorio Sierologia;208MP 04/032 rev. 4
661;02/04/2013;04/04/2013;03/04/2013;05/04/2013;08/04/2013;MP 04/004 rev. 4;Leucosi Bovina Enzootica: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;661MP 04/004 rev. 4
1611;05/04/2013;05/04/2013;05/04/2013;05/04/2013;09/04/2013;MP 01/067 rev. 0;Esame batteriologico latte (agar sangue);Sezione di Bergamo - Laboratorio Diagnostica Generale;1611MP 01/067 rev. 0
