Numero di conferimento;Materiale;Specie;Prova - Singola;Tecnica;Nr. di esami programmati;Data del prelievo;Data di conferimento/accettazione;Data di registrazione;Data Carico Analisi;Data Inizio Analisi;Data Fine Analisi;Data ultimo Rdp emesso
292542;SANGUE;BOVINO;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;ELISA competitiva (kit IDEXX );19;17/11/2008 00.00.00;18/11/2008 00.00.00;18/11/2008 00.00.00;;20/11/2008 00.00.00;21/11/2008 00.00.00;25/11/2008 00.00.00
292542;SANGUE;BOVINO;Brucella abortus/melitensis: anticorpi;FdC;19;17/11/2008 00.00.00;18/11/2008 00.00.00;18/11/2008 00.00.00;;25/11/2008 00.00.00;25/11/2008 00.00.00;25/11/2008 00.00.00
292473;SANGUE;BOVINO;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;ELISA competitiva (kit IDEXX );2;18/11/2008 00.00.00;18/11/2008 00.00.00;18/11/2008 00.00.00;;20/11/2008 00.00.00;21/11/2008 00.00.00;25/11/2008 00.00.00
292473;SANGUE;BOVINO;Brucella abortus/melitensis: anticorpi;FdC;2;18/11/2008 00.00.00;18/11/2008 00.00.00;18/11/2008 00.00.00;;25/11/2008 00.00.00;25/11/2008 00.00.00;25/11/2008 00.00.00
292477;SANGUE;BOVINO;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;ELISA competitiva (kit IDEXX );5;18/11/2008 00.00.00;18/11/2008 00.00.00;18/11/2008 00.00.00;;20/11/2008 00.00.00;21/11/2008 00.00.00;25/11/2008 00.00.00
292477;SANGUE;BOVINO;Brucella abortus/melitensis: anticorpi;FdC;5;18/11/2008 00.00.00;18/11/2008 00.00.00;18/11/2008 00.00.00;;25/11/2008 00.00.00;25/11/2008 00.00.00;25/11/2008 00.00.00
292483;SANGUE;BOVINO;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;ELISA competitiva (kit IDEXX );1;17/11/2008 00.00.00;18/11/2008 00.00.00;18/11/2008 00.00.00;;20/11/2008 00.00.00;21/11/2008 00.00.00;25/11/2008 00.00.00
292483;SANGUE;BOVINO;Brucella abortus/melitensis: anticorpi;FdC;1;17/11/2008 00.00.00;18/11/2008 00.00.00;18/11/2008 00.00.00;;25/11/2008 00.00.00;25/11/2008 00.00.00;25/11/2008 00.00.00
292502;SANGUE;BOVINO;BHV1/Rinotracheite Infettiva Bovina:anticorpi verso gE del virus;ELISA competitiva (kit IDEXX );1;17/11/2008 00.00.00;18/11/2008 00.00.00;18/11/2008 00.00.00;;20/11/2008 00.00.00;21/11/2008 00.00.00;25/11/2008 00.00.00
292502;SANGUE;BOVINO;Brucella abortus/melitensis: anticorpi;FdC;1;17/11/2008 00.00.00;18/11/2008 00.00.00;18/11/2008 00.00.00;;25/11/2008 00.00.00;25/11/2008 00.00.00;25/11/2008 00.00.00
260533;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;16/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260535;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;16/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260536;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;16/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260542;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;15/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260549;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;16/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260552;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;16/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260555;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;15/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260566;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;15/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260685;SANGUE;CAPRA;Brucella abortus/melitensis: anticorpi;FdC;6;17/10/2008 00.00.00;20/10/2008 00.00.00;20/10/2008 00.00.00;;28/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
259734;SANGUE;CAPRA;Brucella abortus/melitensis: anticorpi;FdC;6;16/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;22/10/2008 00.00.00
268539;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;23/10/2008 00.00.00;23/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268403;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;23/10/2008 00.00.00;23/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268407;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268409;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;23/10/2008 00.00.00;23/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268415;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
259849;SANGUE;OVINO;Brucella abortus/melitensis: anticorpi;FdC;71;16/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;22/10/2008 00.00.00
259849;SANGUE;OVINO;Brucella abortus/melitensis: anticorpi;SAR;6;16/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;22/10/2008 00.00.00;22/10/2008 00.00.00;22/10/2008 00.00.00
259854;SANGUE;OVINO;Brucella abortus/melitensis: anticorpi;FdC;4;15/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;21/10/2008 00.00.00;22/10/2008 00.00.00
259859;SANGUE;OVINO;Brucella abortus/melitensis: anticorpi;FdC;2;16/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;22/10/2008 00.00.00
259859;SANGUE;OVINO;Brucella abortus/melitensis: anticorpi;SAR;1;16/10/2008 00.00.00;17/10/2008 00.00.00;20/10/2008 00.00.00;;22/10/2008 00.00.00;22/10/2008 00.00.00;22/10/2008 00.00.00
260068;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;15/10/2008 00.00.00;15/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260069;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;15/10/2008 00.00.00;15/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260071;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;15/10/2008 00.00.00;15/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260076;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;15/10/2008 00.00.00;15/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260098;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;15/10/2008 00.00.00;15/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
260099;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;13/10/2008 00.00.00;15/10/2008 00.00.00;20/10/2008 00.00.00;;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00
268418;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268419;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268422;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;23/10/2008 00.00.00;23/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268423;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268424;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;23/10/2008 00.00.00;23/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268429;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;22/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268432;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;23/10/2008 00.00.00;23/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268436;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;22/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268439;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268442;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;23/10/2008 00.00.00;23/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268445;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;22/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268448;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;22/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268452;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268209;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268209;LATTE;BOVINO;Brucella abortus: anticorpi nel latte;ELISA indiretta (kit POURQUIER);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268212;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268212;LATTE;BOVINO;Brucella abortus: anticorpi nel latte;ELISA indiretta (kit POURQUIER);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268214;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268214;LATTE;BOVINO;Brucella abortus: anticorpi nel latte;ELISA indiretta (kit POURQUIER);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268217;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268217;LATTE;BOVINO;Brucella abortus: anticorpi nel latte;ELISA indiretta (kit POURQUIER);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268239;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268239;LATTE;BOVINO;Brucella abortus: anticorpi nel latte;ELISA indiretta (kit POURQUIER);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268244;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268244;LATTE;BOVINO;Brucella abortus: anticorpi nel latte;ELISA indiretta (kit POURQUIER);1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268254;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
268254;LATTE;BOVINO;Brucella abortus: anticorpi nel latte;ELISA indiretta (kit POURQUIER);1;21/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
258898;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;10/10/2008 00.00.00;10/10/2008 00.00.00;17/10/2008 00.00.00;;24/10/2008 00.00.00;24/10/2008 00.00.00;27/10/2008 00.00.00
258898;LATTE;BOVINO;Brucella abortus: anticorpi nel latte;ELISA indiretta (kit POURQUIER);1;10/10/2008 00.00.00;10/10/2008 00.00.00;17/10/2008 00.00.00;;23/10/2008 00.00.00;23/10/2008 00.00.00;27/10/2008 00.00.00
258901;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;10/10/2008 00.00.00;10/10/2008 00.00.00;17/10/2008 00.00.00;;24/10/2008 00.00.00;24/10/2008 00.00.00;27/10/2008 00.00.00
258901;LATTE;BOVINO;Brucella abortus: anticorpi nel latte;ELISA indiretta (kit POURQUIER);1;10/10/2008 00.00.00;10/10/2008 00.00.00;17/10/2008 00.00.00;;23/10/2008 00.00.00;23/10/2008 00.00.00;27/10/2008 00.00.00
258905;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;10/10/2008 00.00.00;10/10/2008 00.00.00;17/10/2008 00.00.00;;24/10/2008 00.00.00;24/10/2008 00.00.00;27/10/2008 00.00.00
258905;LATTE;BOVINO;Brucella abortus: anticorpi nel latte;ELISA indiretta (kit POURQUIER);1;10/10/2008 00.00.00;10/10/2008 00.00.00;17/10/2008 00.00.00;;23/10/2008 00.00.00;23/10/2008 00.00.00;27/10/2008 00.00.00
258907;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;10/10/2008 00.00.00;10/10/2008 00.00.00;17/10/2008 00.00.00;;24/10/2008 00.00.00;24/10/2008 00.00.00;27/10/2008 00.00.00
258907;LATTE;BOVINO;Brucella abortus: anticorpi nel latte;ELISA indiretta (kit POURQUIER);1;10/10/2008 00.00.00;10/10/2008 00.00.00;17/10/2008 00.00.00;;23/10/2008 00.00.00;23/10/2008 00.00.00;27/10/2008 00.00.00
262898;SANGUE;BOVINO DA CARNE;Leucosi Bovina Enzootica: anticorpi;AGID;1;20/10/2008 00.00.00;21/10/2008 00.00.00;21/10/2008 00.00.00;;24/10/2008 00.00.00;27/10/2008 00.00.00;30/10/2008 00.00.00
262902;SANGUE;BOVINO DA CARNE;Leucosi Bovina Enzootica: anticorpi;AGID;1;20/10/2008 00.00.00;21/10/2008 00.00.00;21/10/2008 00.00.00;;24/10/2008 00.00.00;27/10/2008 00.00.00;30/10/2008 00.00.00
262904;SANGUE;BOVINO DA CARNE;Leucosi Bovina Enzootica: anticorpi;AGID;1;20/10/2008 00.00.00;21/10/2008 00.00.00;21/10/2008 00.00.00;;24/10/2008 00.00.00;27/10/2008 00.00.00;30/10/2008 00.00.00
262910;SANGUE;BOVINO DA CARNE;Leucosi Bovina Enzootica: anticorpi;AGID;3;20/10/2008 00.00.00;21/10/2008 00.00.00;21/10/2008 00.00.00;;24/10/2008 00.00.00;27/10/2008 00.00.00;30/10/2008 00.00.00
262913;SANGUE;BOVINO DA CARNE;Leucosi Bovina Enzootica: anticorpi;AGID;1;17/10/2008 00.00.00;21/10/2008 00.00.00;21/10/2008 00.00.00;;24/10/2008 00.00.00;27/10/2008 00.00.00;30/10/2008 00.00.00
263236;SANGUE;OVINO;Brucellosi ovina da B. ovis: anticorpi;FdC;1;20/10/2008 00.00.00;21/10/2008 00.00.00;22/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
225168;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;11/09/2008 00.00.00;11/09/2008 00.00.00;15/09/2008 00.00.00;;18/09/2008 00.00.00;18/09/2008 00.00.00;19/09/2008 00.00.00
225173;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;11/09/2008 00.00.00;12/09/2008 00.00.00;15/09/2008 00.00.00;;18/09/2008 00.00.00;18/09/2008 00.00.00;19/09/2008 00.00.00
225179;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;11/09/2008 00.00.00;12/09/2008 00.00.00;15/09/2008 00.00.00;;18/09/2008 00.00.00;18/09/2008 00.00.00;19/09/2008 00.00.00
225186;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;11/09/2008 00.00.00;12/09/2008 00.00.00;15/09/2008 00.00.00;;18/09/2008 00.00.00;18/09/2008 00.00.00;19/09/2008 00.00.00
225197;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;11/09/2008 00.00.00;12/09/2008 00.00.00;15/09/2008 00.00.00;;18/09/2008 00.00.00;18/09/2008 00.00.00;19/09/2008 00.00.00
225206;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;11/09/2008 00.00.00;12/09/2008 00.00.00;15/09/2008 00.00.00;;18/09/2008 00.00.00;18/09/2008 00.00.00;19/09/2008 00.00.00
225230;LATTE;BOVINO;Leucosi Bovina Enzootica: anticorpi nel latte;ELISA (kit IZS-BS);1;11/09/2008 00.00.00;12/09/2008 00.00.00;15/09/2008 00.00.00;;18/09/2008 00.00.00;18/09/2008 00.00.00;19/09/2008 00.00.00
263245;SANGUE;OVINO;Brucellosi ovina da B. ovis: anticorpi;FdC;1;16/10/2008 00.00.00;21/10/2008 00.00.00;22/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
263253;SANGUE;OVINO;Brucellosi ovina da B. ovis: anticorpi;FdC;1;17/10/2008 00.00.00;21/10/2008 00.00.00;22/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
263444;SANGUE;BOVINO;Leucosi Bovina Enzootica: anticorpi;AGID;1;21/10/2008 00.00.00;22/10/2008 00.00.00;22/10/2008 00.00.00;;24/10/2008 00.00.00;27/10/2008 00.00.00;29/10/2008 00.00.00
263447;SANGUE;BOVINO;Leucosi Bovina Enzootica: anticorpi;AGID;2;21/10/2008 00.00.00;22/10/2008 00.00.00;22/10/2008 00.00.00;;24/10/2008 00.00.00;27/10/2008 00.00.00;29/10/2008 00.00.00
264244;SANGUE;BOVINO;Leucosi Bovina Enzootica: anticorpi;AGID;100;21/10/2008 00.00.00;22/10/2008 00.00.00;22/10/2008 00.00.00;;24/10/2008 00.00.00;27/10/2008 00.00.00;30/10/2008 00.00.00
264255;SANGUE;BOVINO DA CARNE;Leucosi Bovina Enzootica: anticorpi;AGID;2;22/10/2008 00.00.00;22/10/2008 00.00.00;22/10/2008 00.00.00;;24/10/2008 00.00.00;27/10/2008 00.00.00;30/10/2008 00.00.00
266594;SANGUE;BOVINO;Leucosi Bovina Enzootica: anticorpi;AGID;2;21/10/2008 00.00.00;24/10/2008 00.00.00;24/10/2008 00.00.00;;27/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
266715;SANGUE;OVINO;Brucellosi ovina da B. ovis: anticorpi;FdC;1;23/10/2008 00.00.00;24/10/2008 00.00.00;24/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
266714;SANGUE;OVINO;Brucellosi ovina da B. ovis: anticorpi;FdC;5;23/10/2008 00.00.00;24/10/2008 00.00.00;24/10/2008 00.00.00;;29/10/2008 00.00.00;29/10/2008 00.00.00;30/10/2008 00.00.00
264260;SANGUE;BOVINO;Leucosi Bovina Enzootica: anticorpi;AGID;4;21/10/2008 00.00.00;22/10/2008 00.00.00;22/10/2008 00.00.00;;24/10/2008 00.00.00;27/10/2008 00.00.00;30/10/2008 00.00.00
264267;SANGUE;BOVINO;Leucosi Bovina Enzootica: anticorpi;AGID;19;17/10/2008 00.00.00;22/10/2008 00.00.00;22/10/2008 00.00.00;;24/10/2008 00.00.00;27/10/2008 00.00.00;30/10/2008 00.00.00
268453;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;21/10/2008 00.00.00;21/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268457;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;22/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268460;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;22/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
270081;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;27/10/2008 00.00.00;28/10/2008 00.00.00;28/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
270084;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;27/10/2008 00.00.00;28/10/2008 00.00.00;28/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
270090;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;27/10/2008 00.00.00;28/10/2008 00.00.00;28/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
268466;LATTE;BOVINO;BHV1/Rinotracheite Infettiva Bovina: Ab x gE del virus nel latte;ELISA competitiva (kit IDEXX );1;22/10/2008 00.00.00;22/10/2008 00.00.00;27/10/2008 00.00.00;;29/10/2008 00.00.00;30/10/2008 00.00.00;30/10/2008 00.00.00
